policy_id,customer_id,policy_type,policy_start_date,policy_end_date,annual_premium,agent_id,region,renewed_flag
401,3812,Home,2023-08-12,2022-01-08,1404.0,110,South,No
402,1464,Auto,2022-10-27,2025-05-07,1887.0,18,South,Yes
403,4759,Auto,2022-08-11,2025-12-17,2334.0,108,South,Yes
404,204,Home,2024-08-27,2022-03-07,2059.0,101,South,No
405,1341,Life,2024-11-18,2022-04-23,1593.0,102,South,Yes
406,2251,Auto,2022-12-11,2025-10-24,1722.0,110,South,Yes
407,4822,Home,2024-09-29,2023-10-30,3379.0,53,South,Yes
408,3117,Home,2024-02-01,2022-08-18,1497.0,39,South,Yes
409,2232,Auto,2021-04-26,2022-02-01,1368.0,51,South,Yes
410,1756,Home,2024-03-02,2022-01-18,1965.0,76,South,Yes
411,3341,Auto,2021-05-07,2024-07-06,1401.0,90,South,Yes
412,1203,Home,2024-04-24,2023-07-07,1522.0,2,South,No
413,1124,Home,2023-09-28,2022-11-15,1162.0,54,South,No
414,1323,Life,2024-10-08,2024-08-30,3311.0,8,South,No
415,2014,Home,2023-01-23,2025-09-18,2051.0,34,South,Yes
416,2060,Home,2024-01-14,2023-06-21,2140.0,111,South,Yes
417,3404,Auto,2023-04-26,2024-09-07,2229.0,46,South,Yes
418,4310,Auto,2022-06-01,2023-07-09,1876.0,33,South,No
419,3336,Auto,2024-04-27,2024-07-08,1336.0,46,South,Yes
420,3105,Home,2022-01-31,2022-09-07,1945.0,65,South,Yes
421,4075,Home,2024-09-18,2024-10-16,1566.0,42,South,Yes
422,1147,Home,2024-06-10,2024-01-11,1891.0,87,South,Yes
423,4723,Home,2022-03-15,2022-12-03,1548.0,115,South,Yes
424,1671,Auto,2021-02-06,2023-04-28,1743.0,50,South,Yes
425,1214,Home,2023-01-13,2022-08-03,1318.0,118,South,No
426,1405,Home,2022-06-25,2024-10-06,2297.0,67,South,Yes
427,1274,Life,2022-08-18,2025-06-25,1573.0,87,South,Yes
428,3265,Auto,2024-09-18,2023-06-05,1222.0,74,South,No
429,3783,Home,2021-01-24,2024-11-18,1440.0,4,South,Yes
430,1997,Home,2023-05-15,2023-10-04,1947.0,12,South,No
431,3534,Auto,2023-12-23,2025-02-14,2743.0,100,South,Yes
432,1613,Home,2024-04-22,2024-01-11,2176.0,61,South,Yes
433,3878,Auto,2024-03-06,2024-09-14,1172.0,93,South,Yes
434,270,Life,2022-05-11,2024-09-07,2222.0,81,South,Yes
435,59,Home,2022-01-05,2023-09-08,1877.0,71,South,No
436,4827,Auto,2021-06-12,2025-05-15,2009.0,27,South,No
437,2721,Auto,2021-06-12,2022-02-26,1475.0,88,South,Yes
438,1470,Auto,2023-03-07,2022-05-01,2139.0,50,South,Yes
439,1024,Home,2024-01-02,2025-01-30,1271.0,24,South,Yes
440,986,Auto,2021-06-12,2024-10-10,3505.0,53,South,Yes
441,3613,Health,2023-03-13,2023-09-22,3250.0,22,South,Yes
442,3814,Home,2022-04-30,2023-02-12,2514.0,3,South,Yes
443,1715,Home,2024-06-20,2023-09-06,3022.0,27,South,Yes
444,2603,Life,2021-08-23,2023-08-04,2578.0,45,South,No
445,4592,Auto,2022-09-29,2022-07-19,1617.0,29,South,No
446,4794,Home,2024-06-06,2025-10-10,1181.0,85,South,Yes
447,4969,Auto,2021-09-09,2025-08-12,1504.0,8,South,Yes
448,4998,Auto,2023-12-05,2025-09-26,1552.0,80,South,No
449,3965,Auto,2024-07-21,2024-11-04,2380.0,108,South,Yes
450,251,Life,2024-06-04,2022-12-07,3386.0,38,South,No
451,3098,Home,2021-12-01,2023-06-22,1078.0,15,South,Yes
452,3398,Auto,2022-11-25,2022-03-11,1144.0,59,South,Yes
453,2703,Auto,2021-01-02,2023-07-24,1038.0,51,South,Yes
454,3703,Home,2023-11-25,2024-03-22,2037.0,43,South,Yes
455,2308,Home,2022-08-27,2025-07-11,2453.0,51,South,Yes
456,3995,Health,2024-11-08,2022-07-12,1396.0,13,South,Yes
457,2992,Home,2024-08-08,2024-09-15,2948.0,4,South,Yes
458,234,Home,2022-11-10,2023-03-29,1483.0,10,South,Yes
459,3452,Home,2021-01-02,2022-02-15,1007.0,66,South,Yes
460,4263,Home,2021-09-23,2022-02-08,1640.0,45,South,Yes
461,4145,Home,2023-06-03,2023-04-12,1646.0,51,South,No
462,4581,Auto,2022-08-01,2022-03-23,3055.0,41,South,Yes
463,3989,Home,2023-03-11,2024-06-22,1397.0,86,South,Yes
464,3852,Home,2021-03-09,2022-11-01,2477.0,71,South,Yes
465,838,Health,2024-10-04,2025-07-06,1497.0,119,South,No
466,2402,Home,2024-06-28,2025-09-16,1670.0,40,South,Yes
467,1276,Auto,2021-01-28,2023-12-19,1226.0,66,South,Yes
468,2097,Auto,2022-02-22,2024-04-28,2750.0,83,South,Yes
469,158,Auto,2021-10-11,2024-08-24,1205.0,74,South,Yes
470,2882,Home,2024-05-03,2024-05-08,2131.0,59,South,No
471,3381,Auto,2024-02-28,2024-02-21,1441.0,27,South,Yes
472,2550,Auto,2021-06-28,2024-08-14,2190.0,2,South,No
473,2040,Home,2023-04-23,2023-09-14,1638.0,32,South,No
474,1193,Auto,2022-11-03,2025-07-13,1028.0,31,South,Yes
475,3501,Auto,2024-02-20,2024-04-23,2431.0,80,South,Yes
476,2516,Auto,2022-04-20,2023-01-19,2467.0,47,South,Yes
477,4537,Home,2023-06-25,2025-08-08,1036.0,78,South,Yes
478,517,Home,2021-07-09,2023-12-24,2179.0,118,South,Yes
479,2353,Home,2022-05-13,2023-12-15,1510.0,74,South,Yes
480,4600,Auto,2024-11-06,2023-02-15,2243.0,46,South,Yes
481,997,Auto,2023-10-15,2025-05-26,1741.0,15,South,Yes
482,2508,Life,2024-01-16,2023-11-16,3463.0,100,South,Yes
483,3607,Home,2024-10-02,2025-03-06,1843.0,92,South,Yes
484,1559,Auto,2021-05-24,2022-10-12,1645.0,93,South,No
485,2760,Auto,2022-11-02,2023-06-09,2473.0,51,South,No
486,270,Life,2021-07-27,2022-03-11,853.0,37,South,Yes
487,2623,Auto,2022-06-08,2023-12-15,2025.0,45,South,Yes
488,2395,Home,2023-06-28,2025-05-07,2052.0,73,South,No
489,967,Auto,2024-09-03,2024-06-05,1467.0,109,South,Yes
490,4072,Home,2023-12-31,2025-03-08,3046.0,67,South,Yes
491,2769,Home,2021-05-15,2023-10-22,2444.0,98,South,Yes
492,3662,Auto,2023-01-02,2022-04-12,2232.0,9,South,Yes
493,3767,Auto,2023-04-17,2025-02-18,964.0,38,South,Yes
494,4674,Home,2024-03-05,2024-12-04,1988.0,72,South,No
495,1449,Auto,2023-01-31,2024-01-02,2259.0,56,South,Yes
496,2822,Home,2024-11-05,2024-12-30,3171.0,119,South,No
497,1567,Home,2024-03-13,2023-06-20,3418.0,3,South,Yes
498,4383,Health,2023-05-31,2023-12-29,1235.0,26,South,No
499,3141,Auto,2023-05-17,2025-06-10,911.0,36,South,Yes
500,1708,Home,2024-03-18,2025-09-11,2129.0,16,South,Yes
501,2830,Home,2022-06-02,2023-05-25,1352.0,73,South,Yes
502,1772,Life,2023-12-10,2022-10-10,3333.0,50,South,Yes
503,4310,Auto,2021-11-13,2024-07-13,2307.0,114,South,Yes
504,623,Home,2024-07-28,2024-03-08,1296.0,97,South,No
505,555,Home,2021-02-14,2022-08-22,1756.0,45,South,No
506,1119,Auto,2024-03-04,2022-06-20,1278.0,37,South,Yes
507,3020,Home,2023-11-29,2023-03-26,2097.0,34,South,Yes
508,1327,Life,2021-07-15,2025-11-02,1019.0,73,South,Yes
509,1414,Home,2021-01-27,2022-09-23,2788.0,92,South,No
510,354,Auto,2021-11-10,2023-01-15,3268.0,80,South,Yes
511,4307,Auto,2022-02-04,2025-03-24,3363.0,117,South,Yes
512,4646,Auto,2024-05-31,2025-06-16,1088.0,27,South,No
513,4522,Auto,2023-11-09,2023-01-09,1627.0,58,South,Yes
514,3979,Home,2022-11-20,2022-04-12,2424.0,20,South,Yes
515,3301,Life,2023-01-13,2024-07-06,1874.0,109,South,Yes
516,4352,Life,2024-08-26,2023-07-19,1359.0,5,South,Yes
517,1608,Auto,2021-04-24,2023-07-16,1211.0,119,South,No
518,700,Auto,2022-11-09,2022-02-09,1790.0,72,South,Yes
519,4487,Home,2023-02-22,2025-08-22,3221.0,79,South,Yes
520,3065,Home,2022-10-19,2025-03-16,1409.0,34,South,Yes
521,2556,Auto,2022-08-30,2022-03-29,1660.0,32,South,Yes
522,1042,Home,2021-07-14,2025-11-09,1014.0,63,South,Yes
523,4935,Auto,2024-09-23,2024-11-25,2121.0,54,South,Yes
524,1007,Home,2024-06-10,2024-09-03,1290.0,27,South,Yes
525,3709,Auto,2023-04-16,2025-04-23,2274.0,11,South,Yes
526,1523,Home,2024-11-22,2024-01-12,1173.0,96,South,Yes
527,1726,Auto,2024-01-27,2023-10-30,2414.0,53,South,Yes
528,3529,Home,2024-04-09,2022-02-21,2124.0,4,South,Yes
529,4251,Auto,2022-10-03,2022-03-13,1884.0,44,South,No
530,4485,Life,2022-03-25,2025-08-24,1314.0,114,South,No
531,1944,Life,2024-12-24,2022-04-23,2309.0,85,South,Yes
532,1229,Auto,2023-04-16,2024-05-19,911.0,28,South,Yes
533,1661,Auto,2022-05-12,2023-03-02,3255.0,1,South,No
534,4338,Auto,2024-09-03,2025-07-14,986.0,99,South,Yes
535,1472,Auto,2021-12-07,2024-10-18,2934.0,102,South,Yes
536,4278,Auto,2022-02-06,2025-11-03,1616.0,1,South,No
537,1013,Home,2023-01-20,2022-11-12,2133.0,78,South,Yes
538,3926,Auto,2021-06-30,2024-08-17,2169.0,56,South,Yes
539,1445,Auto,2022-01-16,2023-10-26,1191.0,24,South,Yes
540,1197,Auto,2021-07-19,2023-05-03,2183.0,17,South,No
541,1232,Health,2022-03-08,2025-04-05,1615.0,25,South,Yes
542,2175,Home,2023-08-17,2023-02-28,1404.0,13,South,Yes
543,2010,Life,2022-03-02,2025-07-19,1688.0,66,South,Yes
544,2567,Home,2022-11-07,2023-11-25,978.0,116,South,Yes
545,2415,Home,2023-12-20,2022-12-17,1858.0,47,South,Yes
546,2344,Home,2022-01-26,2023-08-02,2333.0,3,South,Yes
547,2571,Home,2024-09-30,2024-02-22,1017.0,63,South,Yes
548,2217,Home,2022-03-31,2024-03-27,1687.0,8,South,Yes
549,2862,Home,2023-01-22,2022-01-11,1324.0,113,South,Yes
550,4671,Auto,2022-07-30,2023-04-11,1544.0,66,South,Yes
551,4457,Life,2021-02-15,2025-03-21,2004.0,7,South,No
552,4181,Auto,2023-08-26,2023-10-22,2114.0,10,South,Yes
553,1827,Auto,2021-10-03,2025-07-15,1821.0,1,South,Yes
554,3430,Life,2023-06-13,2024-11-20,1831.0,26,South,No
555,2435,Auto,2024-05-06,2023-05-10,2794.0,60,South,Yes
556,27,Auto,2023-06-19,2022-06-16,2040.0,80,South,Yes
557,158,Home,2024-03-26,2024-12-20,1298.0,16,South,Yes
558,407,Life,2023-05-23,2022-10-05,1908.0,112,South,Yes
559,3017,Auto,2022-02-27,2022-11-02,3531.0,106,South,No
560,1082,Home,2023-07-26,2024-07-17,1669.0,66,South,No
561,4957,Auto,2021-06-27,2025-11-06,2460.0,42,South,No
562,3668,Auto,2024-08-14,2022-11-10,3458.0,112,South,Yes
563,1109,Auto,2023-02-17,2023-01-25,1149.0,64,South,Yes
564,2938,Auto,2021-05-31,2024-08-31,2028.0,87,South,No
565,4928,Auto,2023-11-24,2024-04-25,437.0,68,South,No
566,3876,Auto,2022-08-30,2025-08-07,2246.0,74,South,Yes
567,882,Auto,2024-01-05,2025-07-28,1971.0,75,South,Yes
568,3859,Auto,2023-10-21,2024-01-16,2230.0,119,South,Yes
569,2896,Auto,2021-07-08,2024-12-05,2832.0,110,South,No
570,3006,Auto,2022-04-10,2025-06-13,1510.0,107,South,No
571,1650,Life,2021-11-22,2024-05-08,1430.0,50,South,Yes
572,4714,Auto,2021-06-27,2022-07-31,2445.0,84,South,Yes
573,4820,Life,2021-09-02,2022-05-23,2049.0,73,South,Yes
574,3482,Home,2023-10-11,2025-05-18,2216.0,55,South,Yes
575,4181,Life,2024-05-02,2022-01-13,2437.0,19,South,No
576,1565,Auto,2024-10-31,2024-05-09,1184.0,55,South,No
577,2992,Auto,2021-09-29,2023-03-10,3460.0,106,South,Yes
578,1310,Home,2023-05-19,2024-06-29,1128.0,51,South,Yes
579,4076,Auto,2024-02-13,2022-02-01,3481.0,45,South,Yes
580,3220,Home,2024-09-02,2025-07-16,1239.0,115,South,Yes
581,2147,Home,2024-03-23,2023-06-10,2693.0,61,South,No
582,811,Home,2023-05-03,2024-10-09,3575.0,63,South,Yes
583,3056,Life,2024-12-14,2022-10-06,1311.0,90,South,Yes
584,4981,Life,2022-03-15,2022-10-03,2985.0,45,South,Yes
585,3732,Auto,2022-09-25,2023-05-27,1875.0,11,South,Yes
586,4101,Auto,2023-08-20,2022-09-03,3425.0,20,South,No
587,3235,Home,2022-01-11,2025-11-13,903.0,114,South,Yes
588,454,Auto,2024-10-28,2023-11-03,1459.0,21,South,Yes
589,4493,Auto,2021-04-17,2024-05-05,1811.0,118,South,Yes
590,142,Home,2024-04-02,2025-08-16,1378.0,74,South,Yes
591,2987,Home,2021-12-22,2022-05-29,2277.0,38,South,Yes
592,2897,Auto,2023-06-12,2023-05-14,1556.0,115,South,No
593,4394,Home,2021-07-12,2025-08-31,2863.0,104,South,Yes
594,1072,Auto,2021-01-19,2022-05-28,2160.0,87,South,Yes
595,3071,Home,2023-07-20,2023-05-20,1439.0,51,South,Yes
596,3489,Home,2022-11-12,2022-11-10,1775.0,117,South,Yes
597,1217,Auto,2022-01-14,2025-05-10,3100.0,116,South,Yes
598,4228,Home,2024-05-26,2022-02-18,3431.0,105,South,No
599,2668,Auto,2023-08-15,2024-10-19,2458.0,103,South,Yes
600,3232,Auto,2022-07-28,2024-12-02,2182.0,18,South,No
601,4456,Life,2023-08-22,2022-12-06,2820.0,107,South,Yes
602,4611,Auto,2024-09-08,2023-06-19,3301.0,99,South,Yes
603,541,Home,2021-05-06,2025-11-21,1580.0,78,South,Yes
604,3113,Home,2021-01-23,2023-11-03,2294.0,61,South,No
605,4319,Home,2023-10-15,2022-02-07,1342.0,108,South,Yes
606,4982,Auto,2024-09-10,2025-05-17,2476.0,118,South,Yes
607,2772,Auto,2022-01-07,2023-06-24,1334.0,60,South,No
608,195,Auto,2024-12-08,2025-01-03,2493.0,64,South,Yes
609,4970,Home,2023-06-05,2024-08-28,2297.0,98,South,Yes
610,3552,Home,2021-03-20,2024-01-12,2186.0,43,South,Yes
611,2476,Auto,2024-12-18,2025-08-23,1004.0,70,South,No
612,708,Home,2021-01-01,2024-12-02,931.0,113,South,Yes
613,2738,Auto,2022-11-13,2025-05-01,952.0,32,South,Yes
614,4679,Home,2022-03-17,2025-05-28,2436.0,25,South,No
615,3205,Auto,2022-01-28,2023-11-26,1303.0,108,South,No
616,514,Home,2023-11-19,2023-01-07,1239.0,60,South,Yes
617,1771,Auto,2022-01-14,2023-05-16,1076.0,105,South,Yes
618,1716,Auto,2024-05-18,2023-09-16,1227.0,120,South,Yes
619,2864,Auto,2022-05-13,2025-07-12,2568.0,5,South,Yes
620,3255,Home,2023-09-10,2023-03-17,2092.0,48,South,Yes
621,2381,Home,2021-10-08,2023-05-18,1212.0,8,South,Yes
622,4300,Auto,2021-01-20,2022-11-04,2107.0,72,South,Yes
623,2570,Life,2023-11-17,2023-12-01,2290.0,58,South,No
624,2599,Life,2022-01-17,2025-03-22,1556.0,32,South,Yes
625,710,Auto,2021-09-25,2022-05-23,1172.0,51,South,Yes
626,261,Home,2022-12-28,2025-03-30,1649.0,78,South,Yes
627,4399,Auto,2022-03-11,2025-02-02,3582.0,99,South,Yes
628,2973,Life,2024-01-03,2025-06-08,1338.0,31,South,Yes
629,3606,Auto,2022-04-09,2025-08-04,3590.0,97,South,Yes
630,461,Life,2023-06-10,2025-10-31,2236.0,92,South,Yes
631,73,Life,2024-03-10,2023-04-30,1208.0,81,South,Yes
632,4611,Auto,2022-02-04,2025-06-24,3158.0,89,South,Yes
633,1337,Home,2023-06-26,2024-09-23,2206.0,69,South,Yes
634,621,Auto,2023-09-15,2022-10-11,1810.0,42,South,Yes
635,3926,Home,2021-06-22,2025-05-18,2360.0,96,South,Yes
636,501,Home,2021-07-21,2025-08-28,2235.0,48,South,Yes
637,3892,Auto,2022-03-06,2023-07-13,1449.0,73,South,Yes
638,2268,Auto,2023-01-24,2024-05-11,1398.0,26,South,Yes
639,2545,Auto,2021-11-20,2025-02-08,2207.0,24,South,Yes
640,2104,Auto,2023-10-16,2025-08-10,2337.0,107,South,Yes
641,1438,Home,2021-11-12,2022-10-01,3437.0,55,South,Yes
642,1579,Home,2021-10-20,2022-02-09,2763.0,7,South,Yes
643,3844,Auto,2021-05-03,2022-07-29,1187.0,46,South,Yes
644,2568,Home,2023-01-08,2025-08-11,3493.0,17,South,Yes
645,3316,Home,2021-10-15,2025-07-12,1587.0,30,South,Yes
646,4784,Home,2023-04-28,2023-10-12,1913.0,70,South,Yes
647,1984,Life,2021-06-12,2023-11-30,1904.0,18,South,Yes
648,428,Home,2023-12-13,2025-06-01,4527.0,104,South,Yes
649,1434,Home,2021-09-15,2024-05-20,543.0,115,South,Yes
650,3931,Home,2021-11-20,2022-03-09,1973.0,92,South,Yes
651,3705,Auto,2023-08-13,2023-09-23,2427.0,51,South,Yes
652,4648,Home,2021-09-08,2025-09-02,2325.0,52,South,Yes
653,1495,Home,2021-07-04,2023-12-03,3013.0,92,South,Yes
654,4583,Home,2023-09-01,2024-03-18,3074.0,54,South,No
655,3054,Home,2021-01-12,2022-09-22,1286.0,19,South,Yes
656,3547,Home,2021-07-12,2022-09-07,3420.0,105,South,No
657,3080,Auto,2024-01-15,2023-05-18,1980.0,6,South,Yes
658,3290,Home,2021-01-03,2022-11-08,2126.0,23,South,Yes
659,2834,Auto,2024-06-25,2022-09-19,434.0,41,South,No
660,4699,Home,2023-01-21,2023-09-02,1612.0,76,South,Yes
661,2378,Auto,2021-01-09,2024-01-26,4176.0,94,South,Yes
662,2991,Auto,2023-01-10,2025-04-18,1637.0,22,South,Yes
663,150,Life,2023-07-11,2023-06-26,1917.0,97,South,No
664,4328,Life,2021-07-01,2023-12-30,2436.0,12,South,Yes
665,4377,Home,2022-10-18,2023-07-10,2609.0,43,South,Yes
666,1550,Auto,2022-09-17,2025-11-13,3581.0,79,South,Yes
667,2967,Home,2024-04-03,2023-01-12,2267.0,93,South,Yes
668,672,Auto,2021-12-06,2023-04-30,1819.0,81,South,No
669,4017,Auto,2023-12-03,2024-11-17,1581.0,28,South,Yes
670,1353,Auto,2022-01-26,2023-08-22,2328.0,49,South,No
671,714,Home,2024-07-25,2024-04-26,2609.0,116,South,Yes
672,201,Home,2024-08-12,2022-09-30,2523.0,106,South,Yes
673,2581,Auto,2021-08-16,2022-12-02,2193.0,102,South,No
674,1002,Home,2022-03-20,2022-12-19,2229.0,30,South,No
675,3967,Auto,2021-12-17,2022-02-02,2205.0,24,South,Yes
676,1436,Life,2023-11-26,2022-01-21,691.0,105,South,Yes
677,342,Auto,2021-09-20,2024-10-16,2297.0,31,South,Yes
678,4796,Home,2022-05-26,2022-05-27,2169.0,116,South,No
679,4903,Home,2022-06-05,2024-12-22,1301.0,64,South,Yes
680,4759,Auto,2022-07-08,2025-07-19,2660.0,7,South,Yes
681,2686,Auto,2024-09-29,2025-06-15,1380.0,82,South,Yes
682,4282,Health,2021-08-26,2022-11-18,1678.0,108,South,Yes
683,1873,Auto,2021-09-16,2024-03-29,2118.0,94,South,Yes
684,666,Home,2023-08-08,2023-12-05,2252.0,54,South,Yes
685,1408,Auto,2021-08-23,2025-04-14,2324.0,78,South,Yes
686,4348,Auto,2022-09-03,2024-01-30,434.0,40,South,Yes
687,2581,Auto,2024-09-18,2025-03-19,1717.0,115,South,No
688,3748,Auto,2021-10-02,2024-04-16,455.0,86,South,Yes
689,3292,Auto,2022-02-17,2024-11-24,1441.0,91,South,Yes
690,1753,Home,2022-10-08,2025-04-13,1651.0,30,South,Yes
691,3852,Home,2021-04-13,2023-09-18,2070.0,33,South,No
692,65,Auto,2023-08-15,2024-03-20,2557.0,51,South,No
693,3409,Auto,2024-02-04,2023-12-20,465.0,36,South,Yes
694,2663,Auto,2022-03-26,2023-03-24,2658.0,15,South,Yes
695,363,Auto,2022-11-11,2023-06-28,1976.0,120,South,Yes
696,1553,Home,2024-10-26,2025-05-30,1126.0,40,South,Yes
697,1974,Auto,2024-02-04,2023-09-08,2960.0,53,South,No
698,1793,Auto,2024-11-11,2023-12-17,2068.0,119,South,Yes
699,418,Life,2022-10-16,2025-11-22,2808.0,111,South,Yes
700,233,Auto,2024-02-25,2023-08-28,2282.0,83,South,Yes
701,4985,Life,2022-03-23,2025-06-29,2216.0,53,South,Yes
702,1208,Home,2024-01-06,2025-04-04,2244.0,29,South,Yes
703,337,Home,2021-05-19,2022-11-02,2539.0,109,South,Yes
704,720,Auto,2023-08-28,2024-01-12,3087.0,26,South,Yes
705,852,Auto,2023-06-24,2022-01-17,1093.0,78,South,Yes
706,4540,Home,2024-06-14,2025-12-20,1317.0,107,South,Yes
707,4269,Auto,2023-10-24,2024-08-30,2097.0,102,South,Yes
708,339,Auto,2023-09-23,2022-02-22,1478.0,8,South,Yes
709,4281,Home,2024-12-29,2022-10-20,1874.0,115,South,Yes
710,1666,Home,2022-08-10,2023-04-05,2062.0,46,South,Yes
711,2534,Home,2021-12-22,2022-01-15,1638.0,35,South,No
712,4715,Home,2022-08-16,2024-07-29,1068.0,54,South,Yes
713,3090,Auto,2024-11-15,2025-10-18,4460.0,84,South,Yes
714,1697,Auto,2021-07-22,2023-06-21,1978.0,6,South,Yes
715,2203,Auto,2023-06-05,2023-03-14,2983.0,13,South,Yes
716,1212,Home,2023-10-15,2022-10-12,3029.0,103,South,Yes
717,1348,Auto,2021-01-06,2025-07-13,1023.0,15,South,No
718,2617,Auto,2022-02-17,2022-09-10,426.0,107,South,Yes
719,2574,Auto,2022-02-27,2022-03-18,1235.0,36,South,Yes
720,4953,Home,2022-02-03,2024-04-11,2355.0,30,South,No
721,2176,Home,2024-09-07,2025-10-05,1583.0,95,South,Yes
722,240,Auto,2022-07-11,2025-06-30,1633.0,31,South,Yes
723,941,Home,2021-11-27,2022-05-28,1623.0,74,South,Yes
724,1803,Auto,2022-08-22,2022-01-29,1962.0,67,South,Yes
725,3069,Auto,2022-03-11,2024-01-09,1722.0,75,South,No
726,453,Auto,2022-06-17,2023-02-06,1729.0,1,South,No
727,2114,Auto,2021-08-24,2024-03-26,2095.0,24,South,Yes
728,3560,Auto,2021-07-24,2024-05-04,904.0,47,South,Yes
729,2340,Auto,2022-10-30,2024-09-24,3518.0,3,South,No
730,850,Home,2022-10-02,2022-12-01,1270.0,98,South,No
731,919,Life,2023-09-13,2023-03-13,2059.0,42,South,Yes
732,4804,Home,2024-05-23,2022-12-02,2375.0,19,South,Yes
733,1980,Life,2024-10-13,2022-02-28,2077.0,57,South,Yes
734,2230,Home,2024-06-19,2022-12-24,3657.0,111,South,Yes
735,1463,Home,2024-03-29,2025-09-26,1803.0,60,South,Yes
736,3403,Home,2022-05-30,2023-06-10,708.0,105,South,Yes
737,4982,Home,2024-12-31,2022-05-09,1254.0,2,South,Yes
738,3107,Life,2021-02-06,2025-02-20,1249.0,75,South,Yes
739,3626,Home,2023-10-14,2024-11-25,1243.0,57,South,Yes
740,3300,Home,2023-12-04,2023-05-02,1809.0,47,South,No
741,2957,Auto,2024-11-07,2023-10-06,2294.0,85,South,No
742,3440,Auto,2024-12-01,2025-03-11,1546.0,48,South,No
743,4752,Auto,2022-12-25,2023-04-29,1943.0,43,South,No
744,379,Home,2024-09-22,2025-07-25,2117.0,12,South,Yes
745,2467,Home,2024-04-13,2024-07-30,1414.0,101,South,Yes
746,2889,Auto,2022-05-06,2024-11-17,3538.0,36,South,No
747,2921,Life,2024-12-22,2024-06-23,3126.0,120,South,Yes
748,696,Life,2022-11-06,2023-09-07,2215.0,38,South,No
749,982,Auto,2022-05-31,2022-12-24,1707.0,14,South,Yes
750,1158,Auto,2024-12-28,2025-12-04,1351.0,48,South,No
751,1427,Auto,2021-02-13,2025-02-12,2077.0,92,South,Yes
752,1888,Life,2021-09-02,2024-11-06,982.0,21,South,Yes
753,3541,Auto,2022-06-08,2022-11-05,3038.0,31,South,Yes
754,3989,Auto,2022-11-24,2024-04-10,2009.0,12,South,Yes
755,729,Life,2021-11-07,2024-03-09,1353.0,79,South,Yes
756,1105,Auto,2023-03-02,2025-12-09,1288.0,114,South,Yes
757,737,Health,2021-08-31,2025-03-07,1385.0,8,South,Yes
758,1799,Life,2023-01-08,2025-11-02,1523.0,21,South,Yes
759,821,Life,2021-03-19,2022-10-08,931.0,43,South,No
760,2378,Auto,2021-02-13,2025-02-09,2310.0,61,South,Yes
761,2922,Auto,2022-03-30,2024-12-12,2024.0,54,South,Yes
762,3187,Auto,2024-04-29,2022-09-05,1351.0,57,South,Yes
763,176,Auto,2024-03-28,2025-04-24,1015.0,18,South,No
764,2294,Auto,2023-01-14,2023-09-05,2162.0,71,South,Yes
765,4503,Home,2023-12-18,2022-11-24,1418.0,94,South,No
766,4901,Life,2023-04-14,2022-10-30,2465.0,27,South,No
767,1113,Auto,2024-02-03,2024-06-05,1033.0,103,South,Yes
768,3746,Home,2024-10-03,2023-12-23,2587.0,109,South,Yes
769,4264,Auto,2022-01-30,2025-09-10,2838.0,102,South,Yes
770,2758,Life,2022-02-12,2024-04-05,2361.0,111,South,Yes
771,754,Home,2021-04-24,2023-12-01,2162.0,17,South,Yes
772,3158,Home,2023-03-23,2022-09-17,2319.0,98,South,No
773,1658,Home,2024-10-25,2022-09-07,1195.0,107,South,No
774,3949,Auto,2024-12-07,2025-06-03,716.0,107,South,Yes
775,1362,Auto,2021-12-03,2024-10-14,1129.0,89,South,No
776,2856,Home,2022-05-21,2023-11-22,2787.0,55,South,No
777,1513,Life,2023-01-03,2022-07-11,2337.0,38,South,Yes
778,3797,Auto,2022-06-08,2023-11-04,2178.0,107,South,Yes
779,2074,Auto,2022-06-01,2024-12-25,3118.0,14,South,Yes
780,626,Auto,2022-09-24,2022-11-16,1205.0,40,South,No
781,4532,Life,2023-03-07,2025-09-05,1312.0,116,South,Yes
782,3284,Auto,2021-03-04,2022-06-17,944.0,17,South,Yes
783,2018,Home,2021-06-03,2024-05-07,2948.0,4,South,Yes
784,4715,Auto,2023-04-18,2022-03-29,1913.0,45,South,Yes
785,1308,Auto,2024-09-28,2025-05-29,1778.0,106,South,No
786,4454,Home,2022-05-22,2022-05-05,1421.0,58,South,Yes
787,4575,Home,2023-12-16,2024-02-02,2121.0,2,South,Yes
788,3193,Home,2024-12-14,2025-10-01,1321.0,10,South,Yes
789,4815,Auto,2022-12-07,2022-06-18,3123.0,73,South,Yes
790,3876,Life,2023-08-28,2023-06-13,1976.0,25,South,No
791,2475,Auto,2021-09-17,2023-10-16,1657.0,35,South,Yes
792,3143,Life,2022-01-31,2022-09-09,1701.0,84,South,Yes
793,4655,Auto,2022-06-15,2025-10-16,1410.0,83,South,Yes
794,846,Auto,2022-04-11,2023-05-12,1466.0,13,South,Yes
795,54,Life,2023-11-25,2025-09-12,3256.0,6,South,Yes
