claim_id,policy_id,customer_id,adjuster_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_flag,fraud_score,region
356,2463,1780,14,2022-12-23,Home,14107.0,,61,0,0.47,South
357,4988,3625,39,2024-12-10,Home,4729.0,Approved,16,0,0.34,South
358,7115,474,29,2023-11-20,Home,6710.0,Denied,12,0,0.02,South
359,1858,4245,20,2021-10-02,Auto,3546.0,Approved,56,0,0.14,South
360,1240,3683,36,2024-01-09,Home,1001.0,Approved,61,0,0.19,South
361,2263,4790,11,2023-09-07,Home,13424.0,Approved,19,0,0.27,South
362,2635,384,5,2025-01-06,Auto,11067.0,Approved,30,0,0.58,South
363,2717,4841,14,2024-02-19,Auto,9934.0,Pending,38,0,0.74,South
364,1144,2615,2,2022-08-31,Life,13664.0,Approved,20,0,0.96,South
365,5696,3108,33,2024-02-01,Home,7172.0,Approved,4,0,0.3,South
366,5251,282,16,2025-10-09,Home,7729.0,Approved,12,0,0.87,South
367,2315,1508,10,2023-07-10,Auto,10505.0,Approved,46,0,0.25,South
368,3032,1908,22,2024-01-26,Auto,2124.0,Denied,19,0,0.98,South
369,265,1523,,2023-01-30,Auto,9957.0,Pending,55,0,0.93,South
370,1993,813,32,2022-11-30,Auto,17467.0,Denied,62,0,0.53,South
371,7725,1315,33,2022-03-20,Auto,1466.0,Denied,41,0,0.6,South
372,4607,3344,39,2022-07-28,Life,15346.0,Approved,53,0,0.75,South
373,5551,1446,26,2023-03-23,Auto,12283.0,Approved,10,0,0.16,South
374,2395,1268,9,2021-04-24,Auto,9731.0,Approved,14,1,0.16,South
375,7549,2587,33,2023-07-17,Auto,5842.0,Pending,34,0,0.69,South
376,3688,2456,35,2023-05-20,Home,2640.0,Denied,5,0,0.91,South
377,4772,4265,8,2023-11-25,Auto,10018.0,Denied,23,0,0.09,South
378,4649,3278,12,2023-02-17,Home,15621.0,Approved,45,0,0.67,South
379,1491,1088,31,2023-11-09,Auto,15141.0,Pending,59,0,0.48,South
380,46,1845,19,2025-01-29,Home,4067.0,Pending,19,0,0.23,South
381,3700,4774,28,2022-10-06,Home,16151.0,Approved,44,0,0.02,South
382,1378,4536,26,2023-12-05,Auto,8441.0,Denied,60,0,0.0,South
383,5811,669,31,2024-08-22,Auto,6152.0,Denied,11,0,0.47,South
384,6267,996,21,2024-07-05,Auto,7190.0,Approved,32,0,0.61,South
385,320,3073,12,2024-06-03,Home,16684.0,Denied,32,0,0.26,South
386,1861,411,5,2022-02-24,Auto,6266.0,Approved,40,0,0.95,South
387,7810,480,31,2023-05-20,Home,8194.0,Approved,12,0,0.4,South
388,697,302,30,2023-09-25,Home,16772.0,Approved,61,0,0.84,South
389,1736,2036,29,2023-01-30,Home,5759.0,Approved,16,0,0.93,South
390,1279,3762,7,2023-05-01,Home,2264.0,Approved,34,0,0.37,South
391,4995,3835,2,2024-09-02,Home,9441.0,Approved,34,0,0.12,South
392,1686,1132,1,2024-03-14,Auto,5426.0,Denied,4,0,0.62,South
393,5320,784,23,2024-04-07,Health,646.0,Approved,17,0,0.9,South
394,2839,3867,33,2022-06-10,Life,12321.0,Pending,14,0,0.36,South
395,2355,1127,12,2023-04-13,Home,7193.0,Approved,45,0,0.36,South
396,5833,2348,33,2022-09-16,Home,8199.0,Approved,39,0,0.84,South
397,5058,828,9,2021-11-19,Auto,14102.0,Approved,8,0,0.25,South
398,2584,3191,26,2025-11-13,Auto,1988.0,Denied,23,0,0.5,South
399,693,218,10,2024-04-13,Auto,5186.0,Approved,14,0,0.42,South
400,6101,2859,29,2025-05-22,Auto,3081.0,Denied,45,0,0.7,South
401,274,1614,39,2021-04-19,Life,1543.0,Approved,49,0,0.53,South
402,436,2521,17,2021-12-15,Home,8841.0,Denied,19,0,0.79,South
403,3644,15,10,2022-04-25,Auto,6615.0,Approved,41,0,0.29,South
404,2754,2502,14,2024-11-19,Auto,2741.0,Approved,61,0,0.53,South
405,926,3606,19,2024-04-01,Auto,5626.0,Approved,13,0,0.25,South
406,1363,1079,3,2024-04-16,Home,4520.0,Denied,35,0,0.24,South
407,2710,4901,5,2023-11-25,Life,13665.0,Approved,55,0,0.28,South
408,528,4413,26,2021-10-28,Auto,12300.0,Approved,62,0,0.69,South
409,7677,90,25,2025-03-04,Life,2388.0,Approved,6,0,0.41,South
410,1022,2358,,2024-04-18,Home,8673.0,Approved,18,0,0.39,South
411,6979,1142,4,2021-02-13,Auto,2862.0,Denied,6,1,0.9,South
412,235,337,27,2024-04-02,Life,18123.0,Approved,48,0,0.36,South
413,4518,2273,2,2021-09-12,Auto,17564.0,Denied,47,0,0.45,South
414,6184,684,12,2022-05-21,Auto,4386.0,Approved,54,0,0.39,South
415,3459,4262,10,2024-08-05,Home,18257.0,Approved,39,0,0.23,South
416,2507,715,10,2022-05-06,Auto,12401.0,Denied,10,0,0.93,South
417,7354,1583,38,2025-01-26,Auto,16342.0,Denied,23,0,0.02,South
418,7841,3776,19,2023-04-21,Auto,13810.0,Approved,49,0,0.29,South
419,215,3406,6,2024-02-16,Home,17285.0,Approved,48,0,0.24,South
420,7890,3236,27,2022-01-31,Life,7426.0,Denied,3,0,0.87,South
421,3227,2094,21,2021-09-10,Auto,3265.0,Approved,3,0,0.21,South
422,5427,1523,27,2025-03-05,Home,17452.0,Denied,24,1,0.76,South
423,3691,1327,24,2024-02-13,Auto,9656.0,Denied,58,0,0.53,South
424,1696,2617,35,2024-06-12,Health,14265.0,Denied,20,0,0.83,South
425,2460,504,34,2024-09-14,Life,12702.0,Approved,39,0,0.8,South
426,797,1621,8,2022-01-10,Auto,10056.0,Approved,37,0,0.5,South
427,5237,934,17,2022-03-27,Home,4882.0,Approved,39,0,0.19,South
428,544,3057,27,2024-02-15,Life,956.0,Approved,48,0,0.62,South
429,3796,4472,11,2022-12-06,Auto,14288.0,Denied,7,0,0.38,South
430,2150,2238,12,2024-10-15,Auto,6562.0,Approved,39,0,0.94,South
431,2020,2987,16,2025-03-08,Home,12485.0,Approved,12,0,0.65,South
432,2891,3537,4,2023-05-21,Home,1600.0,Denied,37,0,0.45,South
433,4803,1217,25,2021-08-17,Auto,15572.0,Denied,21,0,0.04,South
434,5736,4119,5,2022-08-03,Home,474.0,Approved,20,1,0.03,South
435,4660,4061,38,2024-04-26,Auto,15431.0,Approved,42,0,0.66,South
436,5048,38,18,2022-11-19,Home,18284.0,Approved,44,0,0.66,South
437,1751,3979,16,2022-04-14,Home,4487.0,Denied,7,0,0.67,South
438,1288,3116,22,2021-06-29,Life,10795.0,Approved,52,0,0.01,South
439,480,4399,5,2025-04-23,Auto,3302.0,Approved,57,0,0.88,South
440,2536,4481,17,2022-07-16,Auto,13735.0,Denied,45,0,0.35,South
441,6375,1506,31,2023-09-28,Auto,8854.0,Approved,47,0,0.23,South
442,6815,244,27,2024-09-27,Auto,9493.0,Denied,31,0,0.79,South
443,4597,940,3,2023-09-05,Auto,15022.0,Denied,62,0,0.32,South
444,6742,963,34,2024-06-22,Home,15561.0,Approved,9,0,0.98,South
445,3059,4282,7,2025-03-09,Home,9499.0,,10,0,0.57,South
446,2037,2198,27,2025-10-16,Auto,6211.0,Denied,34,0,0.99,South
447,657,1288,11,2024-01-08,Auto,5648.0,Denied,31,0,0.78,South
448,1753,941,25,2024-02-04,Home,5414.0,Denied,28,0,0.78,South
449,1910,1423,23,2024-02-09,Auto,3267.0,Approved,17,0,0.55,South
450,3420,2907,4,2025-02-07,Auto,6381.0,Approved,37,0,0.05,South
451,3953,4481,,2024-11-26,Home,10859.0,Approved,60,0,0.02,South
452,1994,840,23,2024-11-30,Home,16575.0,Approved,50,0,0.29,South
453,7415,4331,2,2024-11-26,Auto,16715.0,Approved,34,0,0.02,South
454,1929,1663,32,2023-03-06,Auto,14149.0,Approved,12,0,0.8,South
455,2351,839,29,2023-06-05,Auto,14669.0,Approved,61,0,0.81,South
456,4866,1028,11,2025-07-11,Auto,8351.0,Approved,17,0,0.35,South
457,6531,638,26,2024-09-05,Auto,2725.0,Approved,38,0,0.42,South
458,6444,3368,28,2022-02-16,Auto,17323.0,Approved,45,0,0.29,South
459,2141,3361,20,2025-01-14,Auto,10962.0,Approved,23,0,0.82,South
460,3356,1333,35,2022-02-06,Auto,13298.0,Denied,38,0,0.96,South
461,3865,1905,35,2023-02-26,Home,3601.0,Approved,33,0,0.68,South
462,4194,4715,14,2025-08-05,Life,13148.0,Approved,35,0,0.7,South
463,2653,1688,5,2021-06-03,Auto,9033.0,Approved,49,0,0.93,South
464,6064,2097,9,2023-11-02,Auto,14768.0,Approved,49,0,0.81,South
465,435,2196,21,2024-06-01,Auto,17841.0,Approved,42,0,0.07,South
466,3073,4409,26,2021-09-25,Home,8372.0,Approved,12,0,0.1,South
467,4720,2009,8,2023-10-29,Auto,8636.0,Denied,62,0,0.54,South
468,264,326,18,2022-03-01,Auto,16825.0,Approved,30,0,0.98,South
469,3177,4327,37,2022-05-19,Auto,6954.0,Approved,3,0,0.42,South
470,2167,2305,39,2025-05-31,Home,4129.0,Denied,31,0,0.43,South
471,3627,650,27,2021-09-13,Auto,12089.0,Denied,26,0,0.89,South
472,3147,4913,37,2023-01-12,Home,16677.0,Approved,38,0,0.19,South
473,3117,4860,20,2022-01-11,Auto,5644.0,Approved,58,0,0.27,South
474,3454,1218,12,2023-05-18,Home,564.0,Denied,31,0,0.08,South
475,1931,4294,25,2021-08-15,Life,7411.0,Approved,28,0,0.15,South
476,2260,4745,30,2021-12-20,Home,17124.0,Approved,21,0,0.94,South
477,7002,2764,8,2023-02-07,Home,13105.0,Approved,25,0,0.19,South
478,1909,2036,14,2024-07-06,Home,12224.0,Approved,43,0,0.79,South
479,5579,255,22,2025-08-30,Home,4494.0,Approved,40,0,0.99,South
480,1428,4591,2,2022-12-02,Home,5576.0,Approved,28,0,0.5,South
481,2422,90,4,2025-01-06,Auto,7478.0,Denied,15,0,0.09,South
482,6928,434,2,2024-08-07,Auto,9105.0,Approved,27,0,0.15,South
483,1903,4030,34,2024-07-03,Life,17634.0,Approved,40,0,0.77,South
484,98,2104,14,2024-09-04,Home,12320.0,Approved,46,0,0.38,South
485,3715,4529,28,2021-10-03,Home,12193.0,Approved,10,0,0.32,South
486,4197,4101,34,2024-06-16,Life,13890.0,Approved,57,0,0.63,South
487,4437,1715,32,2023-01-22,Auto,1764.0,Denied,18,0,0.12,South
488,1636,2712,10,2024-04-03,Auto,7281.0,Approved,43,0,0.35,South
489,3757,4222,3,2023-11-23,Auto,12088.0,Approved,19,0,0.36,South
490,256,4630,39,2022-11-06,Home,7941.0,Pending,49,0,0.88,South
491,2136,1913,26,2021-11-08,Home,4119.0,Approved,37,0,0.38,South
492,5326,4840,,2023-12-04,Auto,7810.0,Approved,55,0,0.22,South
493,4001,84,19,2022-02-26,Home,1905.0,Denied,15,1,0.22,South
494,1176,63,23,2022-07-19,Auto,11476.0,Approved,42,0,0.22,South
495,5984,3773,4,2021-07-03,Auto,10362.0,Pending,41,1,0.43,South
496,6223,1836,16,2021-02-19,Auto,14124.0,Denied,59,0,0.75,South
497,2406,943,34,2022-05-12,Home,17150.0,Approved,18,0,0.88,South
498,7139,3961,35,2023-09-14,Auto,8495.0,Approved,12,0,0.58,South
499,4402,151,36,2023-02-06,Auto,6181.0,Denied,7,0,0.06,South
500,1439,1297,35,2022-12-22,Auto,18190.0,Denied,32,0,0.6,South
501,567,998,19,2025-01-17,Auto,17237.0,Approved,48,0,0.71,South
502,2536,3257,1,2023-04-25,Home,518.0,Approved,50,0,0.31,South
503,2537,922,21,2023-09-10,Auto,6848.0,Denied,24,1,0.15,South
504,6473,3292,5,2022-01-09,Auto,15791.0,Approved,27,0,0.11,South
505,5495,2991,2,2022-01-20,Auto,6218.0,Denied,3,0,0.23,South
506,6883,1380,25,2023-12-18,Home,2462.0,Approved,26,0,0.17,South
507,7138,1537,24,2021-10-16,Home,7283.0,Approved,45,0,0.97,South
508,2421,4047,28,2025-02-02,Auto,9456.0,Approved,36,0,0.39,South
509,6980,2526,23,2021-06-27,Home,5174.0,Approved,45,0,0.29,South
510,4619,803,30,2024-02-11,Life,6584.0,Denied,5,0,0.77,South
511,7865,3373,13,2022-03-26,Home,10480.0,Approved,61,0,0.93,South
512,3514,2598,22,2024-05-08,Auto,7725.0,Approved,49,0,0.01,South
513,687,2152,36,2022-10-31,Life,17726.0,Pending,44,0,0.96,South
514,487,1695,1,2022-12-27,Home,1527.0,Denied,45,0,0.17,South
515,6878,3322,26,2022-01-19,Home,13655.0,Approved,29,0,0.75,South
516,880,2867,7,2022-04-08,Home,14857.0,Approved,20,0,0.53,South
517,5554,2680,12,2024-04-13,Home,14109.0,Approved,46,0,0.51,South
518,5665,3277,2,2021-02-22,Home,11995.0,Approved,60,0,0.22,South
519,7985,3450,20,2024-02-05,Auto,13751.0,Approved,28,0,0.01,South
520,222,2235,29,2023-07-30,Auto,14107.0,Pending,22,0,0.67,South
521,1664,1760,7,2023-07-17,Home,4242.0,Approved,21,0,0.37,South
522,1501,3248,26,2023-12-28,Auto,3830.0,Denied,42,0,0.69,South
523,2750,2031,24,2024-02-01,Home,13377.0,Approved,30,0,0.56,South
524,3616,2572,14,2022-03-19,Auto,11881.0,Denied,10,0,0.17,South
525,2402,3356,26,2023-03-18,Home,16584.0,Denied,61,0,0.44,South
526,7021,4665,26,2023-01-24,Auto,14821.0,Approved,50,1,0.44,South
527,194,2894,14,2024-03-12,Auto,15702.0,Approved,14,0,0.8,South
528,2981,3732,9,2022-02-04,Auto,16329.0,Approved,15,0,0.43,South
529,1052,3736,39,2023-07-08,Life,6851.0,Approved,3,0,0.33,South
530,5041,1776,32,2022-01-19,Home,10306.0,Approved,33,0,0.04,South
531,6788,4395,20,2021-06-20,Auto,11218.0,Denied,56,0,0.85,South
532,7200,2880,28,2023-04-11,Home,8687.0,Pending,15,0,0.32,South
533,5342,2578,,2024-11-12,Auto,14174.0,Denied,15,0,0.41,South
534,3232,136,12,2021-12-23,Auto,8082.0,,52,0,0.93,South
535,6675,3670,2,2025-05-15,Home,7530.0,Denied,28,0,0.1,South
536,3263,208,36,2023-03-05,Home,14922.0,Approved,17,0,0.98,South
537,7931,446,5,2022-04-02,Home,3544.0,Approved,45,0,0.15,South
538,6170,4223,34,2022-12-25,Home,3745.0,Approved,52,0,0.67,South
539,861,891,29,2025-02-18,Auto,11242.0,Approved,5,0,0.85,South
540,4555,1324,3,2023-09-10,Home,5247.0,Approved,52,0,0.79,South
541,3073,3926,35,2023-09-18,Auto,5932.0,Approved,56,0,0.25,South
542,707,2545,24,2021-05-10,Life,12160.0,Denied,19,0,0.37,South
543,4165,2009,3,2022-03-13,Auto,18233.0,Pending,7,1,0.81,South
544,1110,3999,17,2022-02-27,Home,17456.0,Approved,45,0,0.44,South
545,3070,4737,22,2022-05-25,Life,15538.0,Approved,6,0,0.91,South
546,4894,6,38,2021-05-09,Auto,17894.0,Approved,21,0,0.07,South
547,3502,2143,9,2023-08-18,Auto,16832.0,Denied,29,0,0.27,South
548,6823,2808,40,2024-08-31,Health,16506.0,Approved,13,0,0.45,South
549,2023,393,6,2023-06-30,Life,10330.0,Approved,27,0,0.05,South
550,5350,4464,10,2024-09-09,Home,5631.0,Approved,35,0,0.96,South
551,6218,2267,30,2023-02-06,Auto,9157.0,Pending,22,0,0.89,South
552,5140,2639,10,2022-07-18,Life,17610.0,Approved,16,0,0.59,South
553,1356,2445,3,2024-05-12,Home,11311.0,Denied,55,1,0.24,South
554,5278,542,27,2024-08-04,Life,8520.0,Approved,29,0,0.1,South
555,4219,1446,36,2021-06-27,Home,17918.0,Denied,36,0,0.79,South
556,4297,4550,37,2023-01-09,Auto,15953.0,Approved,33,0,0.97,South
557,3168,1509,1,2025-01-16,Life,13435.0,Approved,23,0,0.6,South
558,4056,1616,29,2024-07-22,Auto,14797.0,Approved,50,0,0.97,South
559,3491,310,30,2023-12-15,Auto,2012.0,Approved,58,0,0.05,South
560,515,1232,20,2021-04-08,Home,17930.0,Approved,47,0,0.76,South
561,2655,4292,24,2023-01-06,Auto,14426.0,Denied,39,0,0.47,South
562,7825,1567,17,2022-09-25,Home,9756.0,Denied,21,0,0.17,South
563,4359,289,8,2023-09-22,Home,5836.0,Approved,25,0,0.53,South
564,4658,2069,33,2023-05-26,Auto,2001.0,Denied,7,0,0.46,South
565,2792,4679,2,2025-03-11,Auto,14314.0,Denied,52,0,0.84,South
566,3820,3750,18,2024-05-02,Auto,2235.0,Approved,46,0,0.96,South
567,7596,3508,28,2022-11-25,Auto,12256.0,Pending,14,0,0.67,South
568,4158,1875,33,2024-11-20,Auto,1039.0,Denied,34,0,0.07,South
569,5440,3118,9,2024-11-12,Home,1161.0,Approved,40,0,0.05,South
570,2494,1064,1,2023-03-02,Home,11463.0,Pending,39,0,0.67,South
571,4234,1598,21,2024-02-10,Home,15788.0,Denied,43,0,0.01,South
572,4707,1832,21,2024-11-02,Auto,11017.0,Approved,29,0,0.02,South
573,1373,4785,10,2021-03-05,Home,7860.0,Denied,12,0,0.64,South
574,1874,3942,,2023-10-17,Auto,431.0,Approved,40,0,0.52,South
575,200,1148,36,2022-04-29,Home,11339.0,Approved,60,0,0.89,South
576,124,352,17,2023-11-12,Life,6535.0,Approved,51,0,0.63,South
577,4707,3444,15,2023-02-21,Home,9532.0,Approved,12,1,0.14,South
578,4615,1868,38,2022-11-30,Home,16877.0,Approved,6,0,0.29,South
579,1950,898,13,2022-08-25,Life,4747.0,Approved,40,0,0.66,South
580,6634,4183,14,2024-07-21,Home,7121.0,Approved,36,0,0.62,South
581,5898,508,11,2021-05-09,Life,7110.0,Denied,16,0,0.54,South
582,4479,3597,5,2021-07-10,Auto,3728.0,Approved,49,0,0.73,South
583,3761,1060,3,2025-03-01,Home,8314.0,Approved,25,0,0.54,South
584,6202,1537,3,2022-10-11,Auto,1304.0,Approved,40,1,0.76,South
585,1738,1187,33,2023-04-26,Auto,17717.0,Approved,17,0,0.04,South
586,4490,4014,20,2024-08-01,Health,16779.0,Approved,21,1,0.0,South
587,6701,731,34,2022-01-27,Auto,2110.0,Denied,30,0,0.96,South
588,5578,4480,19,2022-03-19,Auto,14966.0,Denied,26,0,0.67,South
589,2236,4623,10,2023-01-11,Home,10219.0,Approved,62,0,0.12,South
590,3335,3766,40,2023-06-15,Auto,14569.0,Approved,54,0,0.06,South
591,3062,2080,39,2023-05-21,Auto,7759.0,Approved,15,0,0.97,South
592,4467,2602,10,2022-02-20,Home,16642.0,Approved,21,1,0.81,South
593,5236,3601,30,2021-02-06,Auto,4474.0,Approved,17,0,0.06,South
594,4832,2587,16,2025-07-16,Auto,6223.0,Denied,51,0,0.57,South
595,4285,3707,5,2024-04-21,Auto,5531.0,Approved,47,0,0.62,South
596,4279,4178,7,2023-03-05,Home,11110.0,Approved,44,0,0.08,South
597,6401,4790,17,2024-01-26,Auto,9948.0,Denied,54,0,0.19,South
598,2175,3077,30,2022-08-01,Home,7066.0,Approved,25,0,0.87,South
599,3823,1909,27,2023-04-20,Life,17418.0,Approved,58,0,0.07,South
600,774,79,35,2021-10-31,Auto,9662.0,Denied,56,0,0.74,South
601,6454,4112,32,2022-11-08,Auto,8243.0,Approved,51,0,0.82,South
602,6365,2877,5,2022-03-14,Auto,14849.0,Denied,43,0,0.56,South
603,4735,2454,9,2025-07-03,Auto,9248.0,Denied,30,0,0.98,South
604,3620,3394,5,2021-09-26,Life,5639.0,Approved,62,0,0.06,South
605,2565,2397,9,2022-10-03,Auto,11984.0,Approved,12,0,0.31,South
606,6546,4394,29,2024-11-06,Auto,12717.0,Approved,17,0,0.6,South
607,1485,603,11,2022-03-01,Auto,1948.0,Pending,59,0,0.32,South
608,6930,3029,17,2024-02-18,Auto,11661.0,Denied,50,1,0.35,South
609,3781,2242,26,2024-10-21,Home,875.0,Approved,20,1,0.56,South
610,6125,2681,21,2025-05-23,Home,16443.0,Approved,20,0,0.36,South
611,471,846,8,2022-05-25,Home,3413.0,Pending,55,0,0.43,South
612,3997,1715,10,2025-07-02,Home,7896.0,Approved,3,0,0.98,South
613,925,1607,18,2025-01-07,Auto,17511.0,Approved,29,0,0.22,South
614,4572,2401,18,2024-12-28,Auto,10327.0,Approved,48,0,0.64,South
615,3764,4704,,2023-04-10,Auto,12287.0,Approved,4,0,0.35,South
616,2944,317,24,2022-02-02,Life,1044.0,Approved,40,0,0.66,South
617,4989,3134,6,2022-01-30,Life,16362.0,Approved,62,0,0.19,South
618,637,2902,40,2024-10-31,Home,5785.0,Pending,13,0,0.95,South
619,5338,1430,5,2021-08-06,Auto,15085.0,Approved,52,1,0.67,South
620,1495,3708,4,2022-09-01,Auto,10585.0,Approved,45,0,0.64,South
621,7887,1940,38,2024-06-01,Home,5303.0,Approved,12,1,0.28,South
622,7353,2426,32,2023-04-07,Auto,633.0,Approved,8,0,0.38,South
623,3387,2822,40,2023-05-09,Auto,12144.0,,34,1,0.79,South
624,7351,4759,1,2025-07-08,Auto,2046.0,Approved,59,0,0.9,South
625,7085,2637,2,2023-12-27,Health,18064.0,Approved,55,0,0.62,South
626,4,2293,23,2022-10-12,Home,16630.0,Denied,53,0,0.74,South
627,7637,173,13,2023-06-07,Auto,13298.0,Approved,38,0,0.84,South
628,6474,4527,30,2023-01-23,Auto,10460.0,Approved,32,0,0.81,South
629,4736,905,27,2023-07-20,Auto,16187.0,Approved,41,0,0.8,South
630,1592,2472,3,2022-11-20,Home,7241.0,Approved,50,0,0.62,South
631,2333,2110,12,2024-05-11,Auto,3978.0,Approved,20,0,0.52,South
632,6652,4044,5,2023-08-02,Auto,17177.0,Approved,58,0,0.65,South
633,1327,834,14,2024-07-25,Home,14726.0,Approved,7,0,0.21,South
634,5636,2560,12,2022-04-13,Home,1600.0,Approved,8,0,0.85,South
635,4174,3709,29,2023-03-30,Home,17995.0,Denied,42,0,0.93,South
636,5457,3240,12,2023-07-16,Life,602.0,Approved,60,0,0.35,South
637,7903,773,40,2022-12-27,Home,6032.0,Approved,11,0,0.99,South
638,3306,2648,15,2021-11-13,Auto,5516.0,Approved,13,1,0.91,South
639,5459,2356,17,2024-10-20,Home,1427.0,Approved,25,0,0.02,South
640,853,1981,1,2023-05-19,Auto,14577.0,Approved,34,0,0.63,South
641,5336,1438,26,2022-11-21,Auto,7032.0,Denied,30,0,0.89,South
642,2652,1986,10,2022-10-12,Home,5079.0,Approved,46,0,0.24,South
643,4526,4485,10,2021-12-12,Life,14930.0,Approved,13,0,0.89,South
644,2632,3304,26,2024-05-28,Life,7365.0,Approved,52,0,0.19,South
645,7624,3434,27,2021-11-12,Auto,15924.0,Approved,6,0,0.24,South
646,595,2333,5,2024-12-09,Home,5355.0,Denied,43,0,0.09,South
647,6672,2307,40,2022-01-08,Home,1148.0,Denied,29,0,0.77,South
648,2911,1389,29,2022-08-10,Home,8470.0,Approved,60,0,0.91,South
649,1152,1319,19,2023-02-06,Home,1084.0,Denied,53,0,0.18,South
650,2922,3409,32,2021-08-25,Life,18274.0,Approved,36,0,0.32,South
651,7279,2990,2,2022-01-06,Home,5474.0,Approved,22,1,0.8,South
652,4954,957,32,2022-11-06,Auto,7918.0,Approved,35,0,0.71,South
653,1699,30,1,2025-03-01,Auto,4232.0,Approved,30,0,0.95,South
654,3243,1783,11,2023-11-04,Life,3130.0,Approved,49,0,0.5,South
655,5347,4169,20,2021-04-25,Home,8343.0,Approved,61,0,0.09,South
656,3302,2173,,2021-08-21,Auto,12055.0,Approved,12,0,0.56,South
657,6499,1487,32,2022-07-10,Auto,2952.0,Approved,28,0,0.06,South
658,5389,749,20,2022-01-22,Home,13697.0,Approved,35,0,0.61,South
659,4062,2686,10,2022-01-25,Auto,2153.0,Denied,32,0,0.45,South
660,3242,1556,10,2024-12-18,Home,3723.0,Approved,60,0,0.34,South
661,3633,890,16,2022-11-27,Auto,13267.0,Approved,58,0,0.81,South
662,5012,3852,32,2022-11-08,Home,2989.0,Denied,32,0,0.96,South
663,4803,3907,10,2021-10-09,Auto,5410.0,Denied,20,0,0.24,South
664,844,675,2,2022-04-07,Life,1416.0,Approved,37,0,0.96,South
665,2420,606,12,2022-09-12,Home,10594.0,Approved,53,0,0.92,South
666,5170,1242,21,2021-09-21,Home,15208.0,Approved,31,0,0.73,South
667,866,4461,24,2024-08-25,Auto,1089.0,Approved,36,0,0.22,South
668,5726,1627,14,2022-10-18,Auto,7610.0,Approved,58,0,0.47,South
669,3981,2374,14,2022-08-03,Auto,11752.0,Approved,50,0,0.16,South
670,3298,2599,9,2022-08-24,Home,7515.0,Approved,17,0,0.94,South
671,204,1235,27,2023-05-08,Auto,14637.0,Approved,7,0,0.33,South
672,3171,3276,30,2023-10-06,Auto,15907.0,Pending,19,0,0.74,South
673,5440,4626,38,2023-09-20,Auto,1649.0,Denied,38,0,0.99,South
674,1990,251,31,2021-12-09,Auto,7423.0,Denied,42,0,0.88,South
675,4572,3644,25,2022-09-16,Home,388.0,Approved,3,0,0.5,South
676,4954,2443,40,2022-09-07,Auto,16227.0,Denied,49,0,0.44,South
677,5403,1323,12,2022-09-07,Home,3992.0,Approved,40,1,0.78,South
678,1417,217,11,2021-07-13,Home,12518.0,Approved,3,0,0.29,South
679,829,2832,8,2021-10-19,Home,2253.0,Denied,14,0,0.49,South
680,5626,1114,36,2022-12-06,Home,5060.0,Approved,36,0,0.27,South
681,800,4652,22,2023-02-17,Auto,3868.0,Approved,60,0,0.37,South
682,240,3575,4,2021-11-05,Home,4609.0,Approved,45,0,0.7,South
683,4287,1323,5,2023-10-14,Life,12416.0,Approved,49,0,0.52,South
684,5739,55,13,2022-03-11,Auto,10239.0,Approved,13,1,0.26,South
685,5782,2122,19,2021-10-29,Auto,11741.0,Approved,40,0,0.66,South
686,2962,2664,23,2024-12-19,Auto,2967.0,Denied,15,0,0.68,South
687,2449,4016,3,2023-07-14,Auto,4429.0,Approved,57,0,0.89,South
688,4107,4335,7,2023-07-12,Home,10429.0,Denied,11,0,0.2,South
689,5301,638,33,2023-04-14,Home,8829.0,Denied,39,0,0.84,South
690,1830,3849,8,2022-09-17,Auto,6017.0,Denied,57,0,0.83,South
691,191,814,40,2022-01-05,Auto,2756.0,Denied,57,1,0.42,South
692,605,4731,22,2022-06-11,Home,12568.0,Denied,14,0,0.8,South
693,635,4307,8,2024-05-19,Auto,4745.0,Denied,8,0,0.73,South
694,5074,334,11,2022-04-27,Auto,4918.0,Denied,62,0,0.6,South
